	CP.13.sed.PM	CP.39.water	CP2.42.water	CP.12.sed	CP.49.water	CP.7.sed	CP2.38.water	CP.35.water	CP.14.sed.PM	CP.45.water	CP.31.water	CP.3.water	CP2.42.sed	CP2.3.water.PM	CP.12.water	CP2.0.sand	CP.39.sed	CP2.28.sed	CP2.28.water	CP.42.water	CP.12.sed.PM	CP2.2.sed.PM	CP2.13.water	CP.3.sed	CP.5.water	CP2.34.water	CP.14.sed	CP2.24.water	CP2.0.intake	CP.47.sed	CP2.16.water	CP2.36.sed	CP.46.sed	CP.35.sed	CP.42.sed	CP2.2.water.PM	CP.0.sand	CP2.2.water	CP.53.sed	CP.13.water	CP2.31.water	CP2.0.sed	IW.0.water	CP.24.water	CP.31.sed	T.0.sed	CP2.0.water	CP.45.sed	CP2.38.sed	CP2.3.sed.PM	CP2.13.sed	CP.14.water.PM	CP.47.water	CP.21.sed	CP.24.sed	CP.48.sed	CP.5.sed	CP2.10.sed	CP2.35.sed	CP.27.water	CP.1.sed	CP2.5.sed	CP.16.water	CP.7.water	CP2.31.sed	CP2.3.water	CP.16.sed	CP.13.sed	CP.1.water	CP2.1.sed	T.0.water	CP.46.water	CP2.16.sed	CP2.2.sed	CP.48.water	CP2.20.water	CP.21.water	CP2.3.sed	CP2.5.water	CP.19.water	CP.10.water	CP.53.water	CP2.10.water	CP.0.sed	CP2.36.water	CP2.20.sed	CP2.37.water	CP.14.water	CP2.35.water	CP.49.sed	CP.13.water.PM	CP.0.water	CP.12.water.PM	CP.27.sed	CP.19.sed	CP.10.sed	CP2.8.water
CP.31.sed	0.43056771	0.40909176	0.38972458	0.3849503	0.3818912	0.45482161	0.39055431	0.37658432	0.35097322	0.38160394	0.42310384	0.46357835	0.33048362	0.49687483	0.68603151	0.54254995	0.29126774	0.29356713	0.38051304	0.61559005	0.28827383	0.22743129	0.45808824	0.44527279	0.48606286	0.575553	0.37916857	0.34789865	0.48984494	0.37623508	0.4525444	0.42510111	0.37278158	0.28172457	0.409031	0.43542258	0.51837207	0.43139878	0.39178045	0.43515178	0.35219576	0.50210286	0.39696559	0.215663	0.0	0.26862361	0.54352193	0.35701012	0.35665849	0.41596709	0.20861953	0.35227799	0.39035743	0.21999193	0.3368632	0.36755554	0.45844498	0.2192448	0.4330571	0.36665217	0.50481106	0.23090895	0.39790871	0.49299559	0.24130205	0.35832096	0.2343198	0.22237579	0.508079	0.37313584	0.30233478	0.4435347	0.20289876	0.40690438	0.41185265	0.40203964	0.36044148	0.25388129	0.5155568	0.37623683	0.5699525	0.44269765	0.47846889	0.50273625	0.37806712	0.28216607	0.36708522	0.23935329	0.44964811	0.34760543	0.36493915	0.51818608	0.76414775	0.25393246	0.20774637	0.46112337	0.55238992
T.0.sed	0.43467952	0.44467235	0.38932669	0.39753865	0.42224127	0.48425922	0.41789158	0.42857575	0.36098689	0.40306029	0.45957877	0.49586692	0.33083905	0.51876064	0.71571882	0.5410407	0.26272877	0.22838952	0.41472063	0.61630136	0.26773352	0.25717312	0.50139121	0.47700156	0.51315483	0.61711995	0.41293858	0.41270568	0.51929029	0.42344275	0.48120183	0.4805924	0.40468163	0.23419688	0.41276675	0.45976749	0.5119999	0.45951597	0.40263076	0.48936685	0.40346459	0.50157527	0.4244701	0.27588525	0.26862361	0.0	0.55791634	0.39408205	0.36608872	0.45176722	0.20663186	0.36712628	0.42854776	0.2176718	0.39482759	0.41431751	0.48111355	0.22972451	0.47173867	0.40057406	0.53053045	0.24304412	0.44704718	0.54092096	0.24979188	0.39359043	0.24765023	0.21727724	0.53492109	0.40130127	0.30733409	0.47948211	0.21969805	0.43917525	0.433546	0.44982483	0.41353383	0.21692926	0.55625261	0.41857736	0.61548961	0.4479377	0.51258542	0.50651204	0.42514179	0.22860714	0.40573393	0.2264519	0.49290072	0.40239176	0.38483204	0.52315625	0.79789112	0.24429885	0.22082154	0.49586444	0.57740831
CP2.0.water	0.46590126	0.57807329	0.56525667	0.48400183	0.54694499	0.50318408	0.59258824	0.57694143	0.53437277	0.46024799	0.61044633	0.50022338	0.47508141	0.58215198	0.8024159	0.24162958	0.55538805	0.56668952	0.56985741	0.59580468	0.51375618	0.50057958	0.61590835	0.4449235	0.54855169	0.69474799	0.55559658	0.56098228	0.53730051	0.53621205	0.31413773	0.58650656	0.48033819	0.55711868	0.51152567	0.48579569	0.31782822	0.47802815	0.58518104	0.60508679	0.56768739	0.21713407	0.57698924	0.54362489	0.54352193	0.55791634	0.0	0.43174563	0.46946624	0.48299108	0.53485526	0.57826142	0.54785434	0.53700794	0.55752063	0.49517789	0.48989477	0.53183491	0.54478321	0.55264042	0.38586209	0.51581376	0.57488324	0.61681188	0.53637954	0.55804923	0.51333723	0.527286	0.39545929	0.37560839	0.53949553	0.59674311	0.52513413	0.47226905	0.553666	0.59201071	0.55219921	0.53857338	0.65304969	0.55492558	0.70765333	0.59029122	0.61374172	0.33203424	0.55470837	0.55949276	0.57089109	0.53147864	0.6467681	0.56864372	0.55609818	0.25012517	0.86830092	0.53246083	0.5345235	0.55278598	0.67480219
CP.45.sed	0.29456981	0.4121266	0.40173692	0.27973468	0.37822256	0.34156511	0.38538639	0.40287646	0.36720794	0.2785509	0.42712398	0.35428021	0.2662723	0.45172475	0.67535667	0.47559427	0.3496723	0.38318673	0.38276536	0.59582013	0.38062797	0.34680659	0.4618129	0.30084249	0.42409256	0.53053132	0.36826001	0.37507059	0.44447512	0.26119508	0.43772528	0.33714103	0.18635946	0.38256197	0.47968218	0.35256516	0.37812219	0.3378795	0.41615735	0.41122116	0.3780443	0.3813943	0.37254945	0.34663912	0.35701012	0.39408205	0.43174563	0.0	0.29532353	0.34167209	0.36698879	0.34741037	0.35526899	0.34531423	0.33424518	0.1955468	0.32982402	0.36796456	0.30701498	0.36226531	0.3673414	0.31338277	0.36190377	0.43750371	0.32436259	0.37943238	0.31520412	0.33908433	0.37981824	0.30296158	0.34214014	0.3932327	0.3614771	0.32782616	0.39101287	0.41398434	0.3586588	0.34176897	0.48441256	0.36387973	0.54455394	0.44610255	0.46965023	0.38900707	0.3764409	0.37318401	0.37682878	0.38061543	0.42912723	0.30396385	0.35049325	0.36470382	0.76835543	0.40305274	0.37166621	0.36708135	0.55368532
CP2.38.sed	0.34968438	0.40844435	0.36402201	0.29881165	0.29270003	0.40807166	0.34656894	0.40374583	0.37975487	0.32281117	0.41178685	0.4236076	0.21958919	0.46425984	0.65903638	0.45984418	0.32201667	0.35511536	0.37563465	0.55873514	0.3961055	0.37176402	0.40446133	0.38948624	0.45221023	0.52638901	0.3753842	0.36139822	0.47571481	0.32303285	0.39632547	0.38246914	0.31079353	0.33861594	0.45872575	0.40319335	0.4113163	0.39956237	0.3788407	0.43559001	0.38041367	0.41945153	0.40169248	0.36112755	0.35665849	0.36608872	0.46946624	0.29532353	0.0	0.39517568	0.3642376	0.34419848	0.27438238	0.3497601	0.35613013	0.29158945	0.40075307	0.36425235	0.36550327	0.37772234	0.45424485	0.31471572	0.35518796	0.45934494	0.32816122	0.36809615	0.33558527	0.34265922	0.45892323	0.35983783	0.34544939	0.37350605	0.35490955	0.39012283	0.29399508	0.40233787	0.33358213	0.3199722	0.48840367	0.31478498	0.54825271	0.40575482	0.44005782	0.43480414	0.36554711	0.34320098	0.34934715	0.36890732	0.4308768	0.31955468	0.33897072	0.43765229	0.7524723	0.39112541	0.36456846	0.42009506	0.51103021
CP2.3.sed.PM	0.2884149	0.35934811	0.41649049	0.35357101	0.37148877	0.2782654	0.40942268	0.38478807	0.25866577	0.29142421	0.39597731	0.17865884	0.40717513	0.2801392	0.66175662	0.53938148	0.36986901	0.44823446	0.34031005	0.6521877	0.4578949	0.39792694	0.41301991	0.26968412	0.24063085	0.56691479	0.24983348	0.3791488	0.47645761	0.32539985	0.43951611	0.43280542	0.32117531	0.4181571	0.52923379	0.09720123	0.46438892	0.10859173	0.49344402	0.36476809	0.37667265	0.44471943	0.42566232	0.42248245	0.41596709	0.45176722	0.48299108	0.34167209	0.39517568	0.0	0.40219934	0.38265948	0.4114314	0.41499676	0.36328413	0.31257181	0.21628849	0.41426967	0.43250967	0.37450862	0.26856909	0.34346828	0.33437548	0.31753524	0.35051366	0.28198807	0.38483977	0.3928777	0.25846149	0.30642813	0.39646825	0.40645545	0.40580083	0.09205947	0.37965512	0.33143887	0.35181633	0.39028064	0.41695881	0.31487508	0.50347335	0.40079714	0.40464152	0.47658014	0.37927677	0.41530712	0.41709031	0.43325892	0.50799758	0.38982058	0.38855312	0.36212769	0.80652334	0.46064605	0.41989122	0.30479022	0.49048445
CP2.13.sed	0.41164504	0.40933139	0.36332055	0.39249803	0.39989407	0.4425521	0.39998614	0.38317429	0.32272583	0.38213817	0.43767625	0.45662954	0.33422047	0.48860022	0.70743764	0.52280114	0.27531393	0.2601807	0.38770701	0.62393648	0.24103828	0.18200324	0.47268317	0.44432082	0.48030933	0.60285771	0.39079472	0.38055338	0.48201083	0.39542711	0.45791387	0.45022396	0.38598093	0.25492604	0.39724631	0.41872199	0.50099086	0.41898557	0.41978644	0.46334947	0.36584987	0.47931073	0.40138574	0.21498197	0.20861953	0.20663186	0.53485526	0.36698879	0.3642376	0.40219934	0.0	0.3550695	0.40784896	0.18479232	0.35767811	0.38655043	0.44544311	0.15549369	0.45412897	0.36330522	0.49276261	0.1908023	0.42094786	0.51402818	0.2308266	0.36541905	0.19674417	0.18017086	0.49458721	0.35247085	0.30860077	0.45559711	0.15337107	0.39135723	0.41418268	0.41759549	0.37075703	0.21242842	0.52959793	0.39211304	0.59072415	0.43870166	0.48148866	0.48752272	0.39714817	0.25070966	0.38351011	0.19630316	0.47809498	0.37104832	0.38598854	0.49862119	0.79303832	0.21103309	0.17888382	0.46500372	0.55657481
CP.14.water.PM	0.39410328	0.38443589	0.37842883	0.34816015	0.36832227	0.41763892	0.28892954	0.37340671	0.33395559	0.33699809	0.38776121	0.41528062	0.34616095	0.43947446	0.56148744	0.58431488	0.29047289	0.34332238	0.35625281	0.60067758	0.413792	0.36532712	0.44002381	0.4114663	0.43271085	0.42863983	0.33075902	0.34558922	0.49286731	0.28214973	0.47079129	0.30711456	0.32882625	0.3332179	0.50606479	0.37594543	0.53402536	0.38800905	0.44736276	0.27136327	0.36303053	0.53197147	0.37495192	0.37279171	0.35227799	0.36712628	0.57826142	0.34741037	0.34419848	0.38265948	0.3550695	0.0	0.28889636	0.34394978	0.33215793	0.28303033	0.41026793	0.36056127	0.30973855	0.35494404	0.48086663	0.2971505	0.26194978	0.32865348	0.29272342	0.33444967	0.31837399	0.33473196	0.48186283	0.42218619	0.33088735	0.27663555	0.36130785	0.38576783	0.35569404	0.37868399	0.33546333	0.289574	0.37130897	0.2976044	0.43239203	0.45902868	0.45526298	0.53336972	0.35062761	0.32792662	0.35127431	0.36507092	0.3196826	0.28430242	0.27843098	0.51265099	0.6707373	0.42058475	0.37114022	0.41429972	0.52207045
CP.47.water	0.43064298	0.36434591	0.31701231	0.37427663	0.24520395	0.44696404	0.25486852	0.35234731	0.40802705	0.30694799	0.37079479	0.43587684	0.34288295	0.46605326	0.63042054	0.55947636	0.34752435	0.39827612	0.36465755	0.59165674	0.46130842	0.42526208	0.40239027	0.4329562	0.46076735	0.48219987	0.37313246	0.32180516	0.48537363	0.28849143	0.42950581	0.38004782	0.34371215	0.39720652	0.54052375	0.41133207	0.51553426	0.41343349	0.4285418	0.38915019	0.34919297	0.51955679	0.38715292	0.40878619	0.39035743	0.42854776	0.54785434	0.35526899	0.27438238	0.4114314	0.40784896	0.28889636	0.0	0.40884726	0.32963661	0.29667373	0.44141127	0.41799943	0.38312215	0.3762194	0.47369947	0.35651708	0.29403266	0.39486896	0.35226882	0.37608755	0.39022171	0.37546574	0.48105385	0.43559245	0.37397337	0.26957467	0.40724005	0.41024427	0.22416502	0.36187811	0.30089423	0.35816336	0.42989619	0.29135666	0.48314113	0.43042258	0.44191166	0.53269106	0.33209399	0.40058676	0.27210967	0.42261204	0.36166354	0.30170336	0.34989454	0.50106881	0.73682512	0.46736445	0.4227347	0.43487232	0.51462507
CP.21.sed	0.40190676	0.41797859	0.38385937	0.36323323	0.40603347	0.43923224	0.40044016	0.38868145	0.33960013	0.38522273	0.43688347	0.4565037	0.31438973	0.50429176	0.70406236	0.51943456	0.27591089	0.26450192	0.39105571	0.61615062	0.22371732	0.2061003	0.49083045	0.42584	0.48585081	0.58650251	0.38340884	0.37652814	0.49056403	0.38018919	0.46874019	0.42934276	0.36476723	0.25531908	0.40285269	0.43240275	0.49706472	0.42868283	0.39368458	0.45514891	0.37074005	0.46680109	0.39250296	0.18337705	0.21999193	0.2176718	0.53700794	0.34531423	0.3497601	0.41499676	0.18479232	0.34394978	0.40884726	0.0	0.35195917	0.37219905	0.44103443	0.19465291	0.42297853	0.3620107	0.49369427	0.21057166	0.41529404	0.5090654	0.22715808	0.36335319	0.19589091	0.20859332	0.49605253	0.35820287	0.28156535	0.45787065	0.19059871	0.40354225	0.42386844	0.42466073	0.37471709	0.22058082	0.53075637	0.39243236	0.58695185	0.44894548	0.49854888	0.48423788	0.39063333	0.25600176	0.38090879	0.19687682	0.46258164	0.3627261	0.36406502	0.49598449	0.7817657	0.21212665	0.1837178	0.45612366	0.57219155
CP.24.sed	0.38598537	0.31881906	0.3437578	0.33779854	0.30070808	0.39003073	0.35963685	0.27728502	0.34547488	0.30830164	0.31418068	0.39470265	0.34091116	0.42096397	0.68984813	0.57095861	0.3127595	0.38212005	0.29650984	0.62053315	0.41383873	0.37441039	0.38741176	0.38279549	0.4144357	0.53994628	0.35060657	0.26400655	0.46657238	0.29715812	0.43864204	0.39512629	0.30507226	0.36606743	0.5053828	0.36120996	0.52421459	0.36918742	0.40852031	0.38309996	0.2766482	0.52678438	0.38422773	0.34826096	0.3368632	0.39482759	0.55752063	0.33424518	0.35613013	0.36328413	0.35767811	0.33215793	0.32963661	0.35195917	0.0	0.30633404	0.38732746	0.37078564	0.39365742	0.22859643	0.45184416	0.30361777	0.28519311	0.41739315	0.28623189	0.3648727	0.3405659	0.33099445	0.4499571	0.39182296	0.3105057	0.38906136	0.3545133	0.35989538	0.32828269	0.31156406	0.22246168	0.32764065	0.47184598	0.25181485	0.54326626	0.38955601	0.41685375	0.52288891	0.29162906	0.35307943	0.32496	0.38577869	0.40635773	0.32757241	0.34604195	0.49422862	0.78986237	0.40704082	0.37121881	0.38167515	0.51599922
CP.48.sed	0.31880745	0.37832066	0.39143232	0.27123196	0.34055132	0.33234651	0.33436579	0.38058142	0.34542456	0.27880712	0.37714034	0.33156721	0.27949548	0.39794157	0.61071541	0.52805199	0.31643826	0.38570021	0.35209452	0.59060683	0.43884525	0.38325535	0.41327222	0.31722697	0.3957163	0.46811372	0.31830427	0.35045283	0.47730744	0.16091388	0.45145748	0.27571731	0.16161624	0.37656139	0.51918794	0.31486702	0.45587285	0.30956218	0.40297643	0.33528666	0.3570502	0.44675742	0.34782099	0.3732771	0.36755554	0.41431751	0.49517789	0.1955468	0.29158945	0.31257181	0.38655043	0.28303033	0.29667373	0.37219905	0.30633404	0.0	0.32141288	0.39360982	0.26251054	0.35580151	0.40160498	0.31537971	0.28697767	0.35464025	0.30771171	0.33937054	0.34879084	0.34876197	0.40684882	0.3456134	0.33937158	0.31704666	0.3863685	0.30831716	0.33399487	0.36533352	0.33552122	0.34039165	0.40982112	0.30371013	0.4748235	0.41953751	0.42694927	0.46867039	0.34070784	0.37346115	0.36240932	0.40984893	0.37523619	0.22190627	0.31624185	0.42925614	0.73062807	0.44280006	0.39815913	0.33651897	0.49690818
CP.5.sed	0.19423581	0.40925906	0.46152844	0.27200786	0.40904594	0.14232993	0.45778353	0.42920442	0.34388204	0.34203824	0.43376476	0.16472097	0.40606946	0.33037283	0.66425605	0.53253091	0.4223233	0.47910483	0.38141866	0.64259345	0.47954347	0.43319487	0.41727632	0.17708711	0.19992532	0.59625184	0.33075957	0.43148909	0.51121894	0.3355229	0.47034668	0.43021741	0.31651818	0.45470497	0.560306	0.20749712	0.44218791	0.18694688	0.50717625	0.39085748	0.42499304	0.43814132	0.44557289	0.44886492	0.45844498	0.48111355	0.48989477	0.32982402	0.40075307	0.21628849	0.44544311	0.41026793	0.44141127	0.44103443	0.38732746	0.32141288	0.0	0.45186974	0.40475936	0.38355305	0.28093102	0.38187441	0.35988851	0.31070003	0.38758311	0.36312106	0.39374392	0.42351179	0.2739325	0.33212394	0.43203284	0.4447623	0.45075126	0.20156734	0.41701247	0.397397	0.396008	0.42773285	0.45340146	0.35226095	0.5011025	0.44549525	0.39364347	0.46839417	0.40817212	0.45253399	0.45816416	0.47285551	0.52945951	0.40798613	0.42211917	0.35654256	0.81371737	0.49828216	0.45615177	0.19265863	0.48707506
CP2.10.sed	0.41254091	0.42308912	0.37489948	0.39469854	0.41069354	0.44938169	0.40495521	0.39364414	0.3331153	0.3916168	0.45143018	0.46823875	0.33104632	0.50082025	0.71139333	0.51141469	0.28593086	0.26633619	0.40005196	0.61939061	0.22630301	0.18312833	0.49132742	0.44616261	0.49051492	0.61147128	0.40161923	0.39700141	0.48349272	0.40685596	0.46620294	0.45543631	0.38892766	0.25433407	0.38171518	0.42493908	0.49289663	0.42917858	0.42538295	0.4715906	0.37659256	0.4654256	0.40340525	0.2188532	0.2192448	0.22972451	0.53183491	0.36796456	0.36425235	0.41426967	0.15549369	0.36056127	0.41799943	0.19465291	0.37078564	0.39360982	0.45186974	0.0	0.44925274	0.37579169	0.49140094	0.20705881	0.43091263	0.52227807	0.24813039	0.373103	0.18853196	0.19929539	0.49703056	0.3510014	0.3202462	0.46712358	0.17463708	0.40191868	0.42502151	0.43724022	0.38515918	0.21377197	0.5415543	0.40322909	0.59916632	0.44563577	0.49723061	0.48002623	0.40321712	0.25612845	0.39013862	0.17964267	0.48489851	0.38739299	0.38776047	0.49908016	0.79686641	0.22457042	0.18568669	0.47370541	0.5683664
CP2.35.sed	0.39168291	0.42973824	0.48821066	0.32705006	0.46070158	0.40900063	0.39726001	0.46370036	0.44248298	0.39285952	0.44646232	0.44561613	0.3288226	0.47793399	0.59860215	0.55997989	0.39685198	0.45783865	0.38740906	0.59926765	0.46277955	0.42900877	0.51966948	0.36172223	0.47791074	0.41483692	0.41934941	0.42747583	0.5477147	0.26757756	0.5133249	0.18665859	0.26654324	0.45684031	0.53838462	0.42927994	0.48819701	0.41513568	0.48235969	0.2965841	0.43448166	0.50434976	0.43323085	0.42063542	0.4330571	0.47173867	0.54478321	0.30701498	0.36550327	0.43250967	0.45412897	0.30973855	0.38312215	0.42297853	0.39365742	0.26251054	0.40475936	0.44925274	0.0	0.40759101	0.46485246	0.40933201	0.36975891	0.38497839	0.38932493	0.43772986	0.40441342	0.41825105	0.4677438	0.41516956	0.3637997	0.35518164	0.44085834	0.42674762	0.45507899	0.46543428	0.42261326	0.42080179	0.42789304	0.39632137	0.47155726	0.51451925	0.53838857	0.50823929	0.37955198	0.45118871	0.44773722	0.45254835	0.33984901	0.31534347	0.35036795	0.49025808	0.68273577	0.47270488	0.44911165	0.43066441	0.59483714
CP.27.water	0.36689536	0.31780573	0.37034759	0.34225819	0.36047827	0.38215336	0.38906966	0.29173443	0.35542073	0.34274137	0.32745137	0.4169199	0.36678825	0.43239708	0.71446668	0.56252658	0.34255991	0.41131652	0.29659923	0.6052812	0.39284074	0.36229932	0.43648371	0.37810564	0.42201107	0.56865647	0.39608944	0.25047606	0.47365207	0.34204641	0.44558415	0.4135753	0.33771481	0.39769042	0.47761827	0.37004395	0.4984214	0.37323963	0.42208	0.39421833	0.25951195	0.51465273	0.40075214	0.36399389	0.36665217	0.40057406	0.55264042	0.36226531	0.37772234	0.37450862	0.36330522	0.35494404	0.3762194	0.3620107	0.22859643	0.35580151	0.38355305	0.37579169	0.40759101	0.0	0.44459227	0.32712408	0.31953902	0.45948348	0.30239728	0.41306527	0.34303823	0.35439294	0.43331491	0.38488667	0.31892523	0.42907609	0.36257387	0.36336527	0.37797464	0.34054713	0.26570151	0.35976104	0.52512895	0.27884844	0.59704987	0.35654554	0.44749794	0.51055752	0.30255241	0.38262836	0.36744161	0.37736776	0.44066084	0.38266462	0.3533193	0.49034105	0.81874364	0.38338041	0.37191402	0.40349242	0.55602309
CP.1.sed	0.33688775	0.45218774	0.49916658	0.40776056	0.46762406	0.31457911	0.52714395	0.47473134	0.42908456	0.37087362	0.49880198	0.24278963	0.46058534	0.44734479	0.76350727	0.47706587	0.49769212	0.54469843	0.44400022	0.62470359	0.48900059	0.46039479	0.53784432	0.19738405	0.30509828	0.63447752	0.42457261	0.45787685	0.49686258	0.43486036	0.44731434	0.49303881	0.38950278	0.53251411	0.54073238	0.26014666	0.39514379	0.25057974	0.57040789	0.47435176	0.46730046	0.36486522	0.50624979	0.5062409	0.50481106	0.53053045	0.38586209	0.3673414	0.45424485	0.26856909	0.49276261	0.48086663	0.47369947	0.49369427	0.45184416	0.40160498	0.28093102	0.49140094	0.46485246	0.44459227	0.0	0.45179137	0.45487153	0.42420773	0.44920969	0.45147108	0.45677024	0.47699479	0.08219482	0.25735222	0.46420148	0.5158187	0.48737326	0.27391584	0.47237069	0.47816452	0.44669444	0.49420687	0.5515677	0.43666065	0.60730778	0.53266107	0.52591359	0.42448847	0.43383384	0.52815731	0.49737874	0.49636047	0.57476029	0.50956795	0.48333693	0.23043196	0.86116583	0.51293072	0.49830919	0.41578011	0.61563724
CP2.5.sed	0.3543614	0.37290789	0.35174747	0.32987665	0.34168495	0.38350374	0.36484018	0.35448435	0.27610207	0.32554589	0.38195343	0.39510204	0.30384781	0.42524158	0.6773444	0.52970348	0.25168009	0.2694934	0.34258555	0.61119464	0.28757754	0.21164832	0.41782525	0.38750152	0.42365911	0.55901795	0.32134506	0.33638306	0.46589223	0.32075411	0.44075941	0.40202682	0.32504951	0.27138146	0.41874557	0.35754309	0.48196782	0.35918623	0.38510014	0.40151861	0.33335477	0.46828207	0.37551838	0.24843239	0.23090895	0.24304412	0.51581376	0.31338277	0.31471572	0.34346828	0.1908023	0.2971505	0.35651708	0.21057166	0.30361777	0.31537971	0.38187441	0.20705881	0.40933201	0.32712408	0.45179137	0.0	0.3516053	0.4520335	0.20405114	0.31710711	0.21075597	0.19194928	0.45369293	0.32113973	0.27200871	0.41459667	0.20728715	0.33665989	0.36221088	0.37216389	0.30956569	0.21331806	0.46289999	0.3201156	0.55208575	0.39561836	0.42808702	0.46807044	0.35377191	0.24299962	0.34396137	0.24282046	0.4372707	0.31753078	0.33579384	0.46688517	0.77063558	0.27198351	0.21607808	0.39381498	0.52241377
CP.16.water	0.38342736	0.35186785	0.37510577	0.33248855	0.30349845	0.38081556	0.30693724	0.35530187	0.33127627	0.28958255	0.33279515	0.35851758	0.38637209	0.35776284	0.60077126	0.59353832	0.32872087	0.4061799	0.32515929	0.60846722	0.47889858	0.43035504	0.36916931	0.38711966	0.37846881	0.48329933	0.3065081	0.30136414	0.49299157	0.25632951	0.44919283	0.3693436	0.30484917	0.38106498	0.55245917	0.31892479	0.54305514	0.32394933	0.44978746	0.30212739	0.34248519	0.54715283	0.37432618	0.42051823	0.39790871	0.44704718	0.57488324	0.36190377	0.35518796	0.33437548	0.42094786	0.26194978	0.29403266	0.41529404	0.28519311	0.28697767	0.35988851	0.43091263	0.36975891	0.31953902	0.45487153	0.3516053	0.0	0.31968188	0.31518136	0.32115751	0.38755457	0.38762966	0.45764043	0.43763989	0.36046181	0.30067037	0.42395179	0.32582371	0.29696612	0.29100433	0.26684991	0.3602946	0.37834453	0.20555682	0.45395877	0.3873385	0.38322384	0.54761344	0.30785437	0.38939018	0.33518579	0.43658518	0.40404212	0.3096171	0.29555806	0.50755791	0.74273524	0.48544821	0.43602892	0.3535665	0.45771565
CP.7.water	0.37021488	0.47676147	0.48402995	0.36710607	0.39786537	0.36560758	0.36355826	0.47983611	0.33779971	0.38803143	0.47029329	0.26101262	0.47068179	0.30149584	0.49049948	0.64011636	0.44047849	0.49588318	0.44764051	0.65730656	0.57127964	0.52213548	0.38039033	0.39692446	0.27022993	0.48691197	0.25018048	0.45308448	0.58913727	0.32785563	0.52228931	0.3702055	0.38776681	0.47702616	0.63775879	0.30898417	0.57731528	0.31224395	0.54477422	0.31014295	0.46616939	0.59036519	0.41984064	0.50674533	0.49299559	0.54092096	0.61681188	0.43750371	0.45934494	0.31753524	0.51402818	0.32865348	0.39486896	0.5090654	0.41739315	0.35464025	0.31070003	0.52227807	0.38497839	0.45948348	0.42420773	0.4520335	0.31968188	0.0	0.43323406	0.28136891	0.47262817	0.4618102	0.42649375	0.49900273	0.48937661	0.28034617	0.51877269	0.31964967	0.39579654	0.39437667	0.43216637	0.45483428	0.23705401	0.36804324	0.27958075	0.4395827	0.36762172	0.60172998	0.44797959	0.48487102	0.47132993	0.5384444	0.42957512	0.33489368	0.39813192	0.50329085	0.70668688	0.57232227	0.52940892	0.2779201	0.41968151
CP2.31.sed	0.367221	0.34723437	0.34285247	0.32298205	0.34626179	0.39103352	0.3495952	0.35121199	0.27629239	0.31851545	0.33589063	0.39482046	0.30149433	0.40687044	0.67368086	0.53839156	0.21656809	0.26466342	0.29857751	0.60618854	0.29381398	0.25615796	0.42129541	0.3864503	0.41994399	0.54326261	0.3296128	0.31588932	0.47447593	0.29987525	0.44922643	0.3768525	0.29716949	0.25091918	0.41715667	0.35843205	0.50587756	0.35382879	0.39036338	0.37309157	0.31942829	0.49170431	0.36259924	0.26404261	0.24130205	0.24979188	0.53637954	0.32436259	0.32816122	0.35051366	0.2308266	0.29272342	0.35226882	0.22715808	0.28623189	0.30771171	0.38758311	0.24813039	0.38932493	0.30239728	0.44920969	0.20405114	0.31518136	0.43323406	0.0	0.32322753	0.21788661	0.21454572	0.44903829	0.33795971	0.28234603	0.39464787	0.24304883	0.33313639	0.3581627	0.33753843	0.30675589	0.21030188	0.47232109	0.27824766	0.54593231	0.41293882	0.4346572	0.49478378	0.32562029	0.25126564	0.33540051	0.2528218	0.4215371	0.3168671	0.33257046	0.48690561	0.76549518	0.29217479	0.25459338	0.38967682	0.51624679
CP2.3.water	0.38572625	0.42903572	0.3957049	0.37303104	0.33230054	0.42118289	0.34011203	0.40929608	0.20310776	0.31277484	0.42305002	0.32787967	0.37603734	0.25496803	0.59245873	0.57631203	0.31975912	0.35789341	0.39184532	0.62446503	0.43572151	0.37934553	0.32893972	0.40962313	0.36793064	0.55075986	0.12964421	0.39085569	0.51416944	0.3229511	0.4792016	0.43722593	0.35323074	0.34440019	0.52159196	0.29943778	0.51754649	0.30317312	0.46002493	0.3921378	0.39182678	0.52398508	0.34342839	0.37878398	0.35832096	0.39359043	0.55804923	0.37943238	0.36809615	0.28198807	0.36541905	0.33444967	0.37608755	0.36335319	0.3648727	0.33937054	0.36312106	0.373103	0.43772986	0.41306527	0.45147108	0.31710711	0.32115751	0.28136891	0.32322753	0.0	0.35765494	0.32587155	0.455602	0.40952714	0.38964878	0.32341552	0.37520552	0.27681978	0.33344257	0.33937712	0.37847228	0.31134207	0.28429778	0.33474381	0.40683234	0.36641619	0.34468225	0.52339041	0.39993396	0.34305551	0.40164086	0.39447053	0.47141061	0.30433431	0.36012685	0.4791327	0.76213181	0.42959082	0.38605211	0.33502287	0.37770674
