	CP.13.sed.PM	CP.39.water	CP2.42.water	CP.12.sed	CP.49.water	CP.7.sed	CP2.38.water	CP2.24.water	CP.35.water	CP.14.sed.PM	CP.45.water	CP.31.water	CP.3.water	CP2.42.sed	CP2.3.water.PM	CP.12.water	CP2.0.sand	CP.39.sed	CP2.28.sed	CP2.28.water	CP.42.water	CP.12.sed.PM	CP2.2.sed.PM	CP2.13.water	CP.3.sed	CP.5.water	CP.16.sed	CP.14.sed	CP.27.water	CP2.0.intake	CP.47.sed	CP2.16.water	CP2.36.sed	CP.46.sed	CP.35.sed	CP.42.sed	CP2.2.water.PM	CP.0.sand	CP2.2.water	CP.53.sed	CP.13.water	CP2.31.water	CP2.0.sed	IW.0.water	CP.24.water	CP.31.sed	T.0.sed	CP2.0.water	CP.45.sed	CP2.38.sed	CP2.3.sed.PM	CP2.13.sed	CP.14.water.PM	CP.47.water	CP.21.sed	CP.24.sed	CP.48.sed	CP.5.sed	CP2.2.sed	CP2.35.sed	CP2.10.water	CP.1.sed	CP2.5.sed	CP.16.water	CP.7.water	CP.48.water	CP2.3.water	CP2.34.water	CP.13.sed	CP.1.water	CP2.1.sed	T.0.water	CP.46.water	CP2.16.sed	CP2.10.sed	CP2.31.sed	CP2.20.water	CP.21.water	CP2.3.sed	CP2.5.water	CP.19.water	CP.10.water	CP.53.water	CP.0.sed	CP2.36.water	CP2.20.sed	CP2.37.water	CP.14.water	CP2.35.water	CP.49.sed	CP.13.water.PM	CP.0.water	CP.12.water.PM	CP.27.sed	CP.19.sed	CP.10.sed	CP2.8.water
CP2.0.intake	0.9841732563	0.990793467925	0.98856336474	0.981989976941	0.988529902589	0.982594326745	0.98922871806	0.991166677236	0.990431573678	0.986817462592	0.987800934048	0.992144103142	0.980244075557	0.990986560396	0.985673627502	0.98105868169	0.98438702861	0.987101208818	0.992282790309	0.993474753275	0.996421308401	0.989696396114	0.992127755349	0.998208275957	0.983816394641	0.982908505083	0.991271090813	0.984886264214	0.991329195496	0.0	0.989285400311	0.994751706284	0.989031997726	0.98692950657	0.989096424284	0.993492662822	0.986066609076	0.98865040045	0.983975338912	0.994323713324	0.992451211838	0.991024885506	0.984442373621	0.968345745417	0.986563436563	0.993426120448	0.989200840653	0.979951062063	0.987477529567	0.984263713148	0.988627681627	0.992167068664	0.987880328312	0.985410548742	0.988862425085	0.987324081148	0.984638065957	0.982317442688	0.986958494261	0.987546335632	0.995973211986	0.975723952752	0.989552886545	0.988354635701	0.985029061425	0.987893780102	0.98308521294	0.986661389234	0.991390376006	0.979633351047	0.981601713464	0.987481822385	0.985661941532	0.99364932935	0.99412470024	0.988145896657	0.989274001984	0.991894216894	0.992429149438	0.98862475765	0.990109843031	0.985995534567	0.996200835122	0.986612267988	0.993361670549	0.989893642736	0.988740009481	0.994056183625	0.989826335107	0.988827788191	0.991115224097	0.981028552758	0.993105157049	0.995680751174	0.990249000112	0.984535987442	0.99539710436
CP.47.sed	0.966510007036	0.968415432902	0.971109318688	0.964200838067	0.960063207881	0.966264539925	0.975769870856	0.975390516885	0.975320210369	0.962597438731	0.951595591216	0.967019185775	0.968310423372	0.957225249596	0.966147359201	0.981590554897	0.984451970609	0.966799780426	0.98238917978	0.97664925666	0.98892075927	0.976941928003	0.983445761297	0.975744217764	0.964188814317	0.974641851949	0.980991425429	0.965348018942	0.973041505855	0.989285400311	0.0	0.986927915536	0.935962275411	0.915528478471	0.9735724442	0.987749080876	0.968632035834	0.972741314862	0.964699637674	0.955972990731	0.972180803365	0.967417813817	0.978993992927	0.984060670623	0.978993407825	0.97741901241	0.980850040575	0.983102662336	0.932218959766	0.944710533161	0.969870200498	0.984411515892	0.966836569412	0.954916762021	0.977256493375	0.972014690188	0.903456214518	0.967239296566	0.968073017087	0.946919676954	0.980276821546	0.975722880618	0.97447245671	0.970872062565	0.975287948325	0.961931010886	0.972185339945	0.972306277346	0.979525103447	0.973611113573	0.97409612195	0.975623790737	0.956071176065	0.981247070332	0.983280934582	0.965601531232	0.972613152206	0.967490216149	0.976946211064	0.974425930611	0.970261824843	0.973185967926	0.975876217613	0.981456341952	0.967313526798	0.97347984219	0.97186463951	0.982034323909	0.955471407024	0.921044328914	0.970542650089	0.979550083593	0.985862095521	0.982439028518	0.978221541467	0.969912681322	0.984125827644
CP2.16.water	0.992676587009	0.980286946227	0.979681727324	0.994219601486	0.979096676341	0.985805291048	0.98211982416	0.967166458884	0.977148017741	0.987292319336	0.984539368072	0.980928407164	0.989013190748	0.989140207231	0.974555930546	0.986022803488	0.992193598751	0.985032103608	0.993342330184	0.977083077743	0.994300779052	0.995125688149	0.995300677021	0.952594366198	0.98996615087	0.991786528997	0.997481306572	0.984178114801	0.978928225175	0.994751706284	0.986927915536	0.0	0.982051325562	0.979914169673	0.992178560674	0.997524068691	0.982388895746	0.997854785479	0.98736220025	0.984195134118	0.989430541733	0.977659256819	0.997821350763	0.99549314346	0.990650510509	0.992020322818	0.994294167371	0.999017199017	0.988683888458	0.990015109034	0.987145317003	0.993978243978	0.986963015304	0.980027245927	0.994988635734	0.974289858537	0.986285933617	0.990197287015	0.984367565013	0.985180453273	0.960558296026	0.994301857626	0.989834625309	0.980510202849	0.980918206205	0.981074109952	0.990141702595	0.983556963293	0.997029114676	0.99174114416	0.994098360656	0.989121221445	0.985784599517	0.991396729636	0.994632934015	0.989812388326	0.953574459175	0.967911272135	0.989725178997	0.975213371564	0.967548419212	0.985121978581	0.975585698196	0.999071925754	0.982746268129	0.99236833098	0.980596795018	0.994044407744	0.977294055718	0.986461256556	0.985722601297	0.998146718147	0.996444806565	0.996409548583	0.996605958144	0.99094234559	0.986811628414
CP2.36.sed	0.962469619014	0.978270178535	0.976749067156	0.956230685548	0.976042783447	0.965147052584	0.979971944126	0.966553068915	0.977318607075	0.97671913824	0.969601328686	0.969285860621	0.966329988657	0.932171962186	0.972345514012	0.983253835274	0.981613942807	0.975313555585	0.984518750991	0.971669032561	0.988942132579	0.985214046543	0.985402904737	0.982749821506	0.962872996974	0.973897955559	0.983242435207	0.980983366332	0.981457088598	0.989031997726	0.935962275411	0.982051325562	0.0	0.934541864989	0.98515961628	0.99196176847	0.969716307601	0.974651189461	0.970591797252	0.965762068522	0.968499318402	0.967335437911	0.971284305947	0.983853921106	0.982979606568	0.983989209813	0.98675947863	0.988216431338	0.934331573225	0.936033657418	0.973940913392	0.985152649047	0.978145079523	0.96641134055	0.984041202939	0.974797777079	0.929003401382	0.955407371818	0.979053143874	0.903663827306	0.984336267199	0.980342339057	0.979158274732	0.973908378775	0.982170284657	0.971888002623	0.978890741929	0.966376334591	0.982976528964	0.979478075962	0.976332125655	0.981200150301	0.95373934827	0.98149602925	0.988781888442	0.971703595759	0.964420057659	0.978611718841	0.9865896654	0.974674235841	0.977326124702	0.975728039505	0.986079187777	0.978841762402	0.959707157505	0.98315563049	0.971481089443	0.98514241716	0.95220646379	0.952967392174	0.983682846163	0.98854310817	0.985439024368	0.987970472844	0.984897407724	0.966406814072	0.985006444655
CP.46.sed	0.955513149985	0.981380713292	0.983264983737	0.946794883749	0.981703947821	0.951128676084	0.98773662224	0.976706402964	0.982325881205	0.976140402	0.952550288767	0.971112677388	0.957488359317	0.943281507062	0.968549587844	0.981072615442	0.970959035747	0.98005400589	0.98598446791	0.975416378129	0.989513048795	0.984628583888	0.988602006017	0.978989715276	0.942144503675	0.964671685413	0.985110988217	0.971994535137	0.981938287676	0.98692950657	0.915528478471	0.979914169673	0.934541864989	0.0	0.982389692708	0.993293769587	0.964429609539	0.957265256354	0.957118242758	0.963937081846	0.975181502279	0.973403886208	0.968183130105	0.98316671068	0.980129702454	0.986517208806	0.992268606007	0.966003646991	0.898892415785	0.950449557844	0.966498250453	0.987041411895	0.979964173578	0.974457858855	0.984604814351	0.97900379851	0.90270318551	0.951044948435	0.9734634339	0.933302374721	0.985185643913	0.95927657189	0.980388003088	0.979589192325	0.978091221176	0.974925566821	0.977165845342	0.977443935059	0.985969659819	0.955802668977	0.972214499444	0.976419266684	0.964241379126	0.98731721092	0.988139112177	0.979083726669	0.973794968782	0.980997060056	0.988455058968	0.976135243491	0.977918770407	0.965650407694	0.985319591491	0.967277104154	0.974229510015	0.985754625976	0.979120607874	0.98848702453	0.961025213939	0.948447925107	0.972707075677	0.966214380973	0.991998371528	0.987116656061	0.984878865704	0.958803217073	0.984272780365
CP.35.sed	0.986970982027	0.979016939384	0.980675394263	0.990121751847	0.98337387718	0.9955508081	0.986233740841	0.987148803038	0.981670146609	0.931662130893	0.983492981408	0.980447396806	0.99650947463	0.984069321227	0.989442848672	0.996386362275	0.995914534749	0.917190639876	0.926589349316	0.978335935591	0.995926252637	0.957793913321	0.956090922232	0.992079108392	0.994573337542	0.993285673997	0.946040911319	0.969622300868	0.986052992164	0.989096424284	0.9735724442	0.992178560674	0.98515961628	0.982389692708	0.0	0.961650856508	0.986753810143	0.993536268714	0.988776638012	0.977930114039	0.975853289237	0.985702262545	0.99572720609	0.989001411666	0.961426538191	0.962368505567	0.935865237272	0.99904418194	0.977264757256	0.979559851688	0.979989375506	0.94615776754	0.953893336049	0.984940140397	0.947121788366	0.97837343008	0.980318715014	0.993947655398	0.983534486325	0.99451302481	0.991758976318	0.998617511521	0.95533242546	0.98008821921	0.993110878026	0.984324816615	0.953031087028	0.985996755589	0.962676599051	0.996815089672	0.971753014865	0.96492800828	0.983828771695	0.952115462777	0.953392459079	0.934505442079	0.980860083581	0.991965178486	0.940803252475	0.990832757432	0.983321991837	0.993321829315	0.985748309581	0.99160086145	0.987834373108	0.926390841406	0.98959164314	0.935914745512	0.981951568942	0.967325621113	0.975551257508	0.998137169848	0.983183596983	0.95471122392	0.951442198209	0.990381125718	0.992175710037
CP.42.sed	0.988212134623	0.993840088917	0.991705170517	0.996335759705	0.995438924468	0.996772289531	0.994764369082	0.996087046757	0.994705068174	0.968722659517	0.995398712244	0.994281169768	0.999076037085	0.991637911203	0.998194197248	0.997733604644	0.996796002352	0.971756861634	0.963960359013	0.991357794091	0.982288689248	0.963896562531	0.962762474478	0.997833994484	0.999371643596	0.998028942116	0.969893002354	0.97506813147	0.989008634075	0.993492662822	0.987749080876	0.997524068691	0.99196176847	0.993293769587	0.961650856508	0.0	0.992645087569	0.997242999454	0.993686726098	0.988777620469	0.990255280855	0.992335504441	0.997106041403	0.994747844166	0.975599088859	0.97503029487	0.973878791876	0.999055305305	0.990519727891	0.993526462792	0.988558193399	0.967719296438	0.979553666749	0.992676755943	0.972203207237	0.994579868985	0.994024651946	0.998274008847	0.989117353742	0.995599410814	0.998056256425	0.999213343291	0.979565309655	0.994509696888	0.996953937593	0.995004544766	0.982167919799	0.993111457733	0.975005635885	0.998370459295	0.977239818175	0.987817095625	0.99403771445	0.970908098081	0.965147774301	0.972791348192	0.991926022695	0.993915831589	0.966508971273	0.996868604175	0.997007486059	0.997954333248	0.994599766476	0.994974953083	0.990456714383	0.971305681672	0.993190100856	0.958843758581	0.989436117059	0.989415866648	0.982085647491	0.999025616847	0.985215854113	0.961845893082	0.968765566112	0.997529200359	0.997685315275
CP2.2.water.PM	0.954933747628	0.98108105098	0.991571479914	0.965258347368	0.980854377157	0.94563098168	0.988055077016	0.984314773993	0.980840948205	0.949943726664	0.971923821868	0.976961738408	0.93902718194	0.980617017151	0.911339503058	0.971144679758	0.98565320107	0.981632277484	0.988707700629	0.980801016454	0.992527254297	0.987273079724	0.981973688522	0.977571922153	0.948337435186	0.935730675948	0.981318837753	0.93171737587	0.981495479209	0.986066609076	0.968632035834	0.982388895746	0.969716307601	0.964429609539	0.986753810143	0.992645087569	0.0	0.982850567375	0.907500497228	0.986496737966	0.953900815576	0.983564942463	0.980930016996	0.985143611508	0.981125015493	0.98871163596	0.990616906515	0.966300756497	0.97156219563	0.971188171939	0.899008613077	0.987498772183	0.96342144222	0.974089461857	0.984022745794	0.979307596887	0.959379039766	0.936250306898	0.916454663476	0.976093532924	0.97359770433	0.94179369261	0.970309019527	0.961237461986	0.950094271764	0.983394185545	0.955512468995	0.981152704978	0.980924043886	0.93669327893	0.969058701303	0.980109022952	0.976496493467	0.985989559236	0.988456304869	0.985161666639	0.972036105877	0.971477492956	0.976383206047	0.940725952334	0.964363296279	0.958948510297	0.980743175066	0.977151995388	0.983214564072	0.985314481792	0.985248938832	0.983713580618	0.975997130256	0.978065855579	0.96396777881	0.960994986803	0.970301158433	0.987809162303	0.982690777779	0.957720019719	0.978381967725
CP.0.sand	0.961008986284	0.998790746583	0.990523332536	0.951597974586	0.993836106638	0.958677937502	0.992803473849	0.997037922561	0.994238299278	0.987748332296	0.980437649072	0.99811081897	0.961755436125	0.969587120493	0.990110743204	0.985124078606	0.946952982789	0.993564169384	0.997404601571	0.989944695827	0.999196163314	0.986623128349	0.992600344565	0.999120045712	0.95205594239	0.969985225655	0.990330028065	0.984938339349	0.994848238471	0.98865040045	0.972741314862	0.997854785479	0.974651189461	0.957265256354	0.993536268714	0.997242999454	0.982850567375	0.0	0.980146758883	0.988148564933	0.992869725358	0.994168457805	0.938316096518	0.993145937328	0.99246031746	0.996376811594	0.996909543632	0.944477832128	0.95433542479	0.963691318978	0.982725334937	0.998822663723	0.989965119594	0.990791582404	0.995611753178	0.996002037179	0.966748330207	0.943460620895	0.97566730036	0.962960717639	0.999353762768	0.932270887607	0.99234903875	0.996558440647	0.982452053676	0.990422750128	0.986111723917	0.990887097781	0.991722520275	0.928476940544	0.973087342754	0.991135216561	0.992574710856	0.99731670446	0.995997364041	0.997402297748	0.997469979296	0.998535167975	0.99584696879	0.987007544226	0.994637151985	0.976927448075	0.996695906433	0.904363491874	0.992202394633	0.997442017743	0.990456766379	0.996640113889	0.985954698581	0.976146332372	0.9910917083	0.912322535479	0.992910662246	0.995709551287	0.994405426975	0.965889291957	0.997174114892
CP2.2.water	0.952377504259	0.98867431364	0.992556792483	0.964526794437	0.987891814538	0.948726943597	0.988724625547	0.985055697503	0.990174220723	0.961077796568	0.977336895457	0.984410751927	0.916946799676	0.983266050676	0.916614355455	0.977951838403	0.979284799736	0.985332534751	0.989612511671	0.984171956637	0.990411450045	0.990595674614	0.989823568346	0.986271363362	0.937622558213	0.940425331993	0.984216732167	0.937561895772	0.981091653944	0.983975338912	0.964699637674	0.98736220025	0.970591797252	0.957118242758	0.988776638012	0.993686726098	0.907500497228	0.980146758883	0.0	0.986761327346	0.963800676447	0.984575656258	0.975012398207	0.986847753021	0.985426579306	0.990313097727	0.994260089521	0.959105430558	0.971493687123	0.970144354665	0.906414513347	0.990710083961	0.976491814616	0.979708555521	0.991806233703	0.988863963881	0.965599271726	0.93721328696	0.903552382787	0.973370602438	0.984190841035	0.925892464808	0.978277022622	0.973544774108	0.957080592308	0.98430076303	0.957166347466	0.975901696333	0.989506501644	0.932358404197	0.964808067693	0.98685334791	0.975053229907	0.991605606587	0.990646213623	0.988108318634	0.97548117544	0.985616848772	0.985853382984	0.955970885962	0.980725474526	0.961623895103	0.990047494879	0.977581089589	0.987632334113	0.98469817553	0.990161535759	0.988376599987	0.981856489984	0.978865902145	0.974180152253	0.950856503102	0.97739633764	0.992003559624	0.990044663188	0.955890606401	0.97548804656
CP.53.sed	0.978290073875	0.973344663782	0.972801679615	0.976510237218	0.964693304517	0.981981888028	0.97959410363	0.970834936922	0.975328984368	0.985594957739	0.968847268791	0.969413707425	0.987542495527	0.959062438057	0.985667726778	0.988719997434	0.992114908566	0.975092872394	0.985282369556	0.972769119715	0.989095704842	0.98554650122	0.986555353451	0.977672924292	0.985483593532	0.983791794309	0.985204675519	0.987654789381	0.972451008731	0.994323713324	0.955972990731	0.984195134118	0.965762068522	0.963937081846	0.977930114039	0.988777620469	0.986496737966	0.988148564933	0.986761327346	0.0	0.988473042408	0.972703080631	0.989164920666	0.991664442049	0.980444844507	0.980925244548	0.983739912162	0.991469629568	0.955854657308	0.962034056253	0.984728276774	0.988297365209	0.984627891618	0.970176203683	0.982091798836	0.969687374934	0.945110855493	0.97862242802	0.985337199149	0.972505058474	0.987600343724	0.989960551394	0.983575894772	0.984262021234	0.988913431809	0.971887165961	0.985577376102	0.981586582341	0.985462792468	0.987796582047	0.984710806578	0.98050415995	0.964233998361	0.984052051289	0.988193116635	0.969773303526	0.9672766883	0.980681544886	0.988120845253	0.982218170224	0.976017686037	0.981567585693	0.943402764558	0.987400482515	0.975098700346	0.980113265812	0.974526079666	0.986111111111	0.972100169017	0.95033926517	0.989571859532	0.987534481917	0.993553979796	0.979918178798	0.982295079648	0.978344695601	0.988869189083
CP.13.water	0.973866060772	0.982059452017	0.982263361088	0.968829373529	0.978392372982	0.960539758686	0.983158126406	0.981581747377	0.978971490888	0.95469713807	0.972959787541	0.973937804739	0.972508287305	0.985669965279	0.939192308045	0.946206162843	0.993612078978	0.965939187764	0.985037227713	0.974049210306	0.988907137617	0.987298607635	0.975201650666	0.980010711621	0.971660976137	0.964907623649	0.968853334806	0.953374827888	0.97490907928	0.992451211838	0.972180803365	0.989430541733	0.968499318402	0.975181502279	0.975853289237	0.990255280855	0.953900815576	0.992869725358	0.963800676447	0.988473042408	0.0	0.982552069648	0.991207816456	0.98915963397	0.975871065457	0.982655370887	0.983426221353	0.991284531357	0.979917427266	0.981965527639	0.953990488483	0.982176323118	0.951315124651	0.973422286669	0.980097668804	0.971029630263	0.977812634287	0.975122308726	0.958026720681	0.978526074415	0.973175583561	0.976784884152	0.966397446885	0.943996300026	0.954107606876	0.979081181024	0.960667446638	0.9808051238	0.976114988368	0.97715480987	0.975595841764	0.972700344926	0.97480941578	0.981351834534	0.980342178089	0.973894536921	0.974094172756	0.969527096064	0.966999668575	0.957030710275	0.96310568676	0.954044389059	0.985145782442	0.991862818648	0.978322011116	0.971334975606	0.985053134243	0.976481599291	0.974156603748	0.967921076233	0.950050737529	0.988831446327	0.960814240685	0.984874103827	0.974884910957	0.96537178906	0.977534901212
CP2.31.water	0.989092341254	0.956894865436	0.946399047641	0.9897704062	0.963063673932	0.988514414352	0.959745595287	0.938532941333	0.959124212424	0.982329381857	0.970885283284	0.960947589489	0.989520798318	0.975748218258	0.984883251084	0.989113902466	0.991513926379	0.961574570291	0.983372740026	0.93771016791	0.987432886318	0.990376797819	0.989093627948	0.969174881169	0.991742924021	0.988663548497	0.989932753279	0.986590754232	0.96900191373	0.991024885506	0.967417813817	0.977659256819	0.967335437911	0.973403886208	0.985702262545	0.992335504441	0.983564942463	0.994168457805	0.984575656258	0.972703080631	0.982552069648	0.0	0.991830761338	0.989761426659	0.988601127841	0.986150318257	0.986369433076	0.99603195134	0.977005803037	0.979223378325	0.984889539311	0.989599883589	0.981752201988	0.964400908406	0.989262733336	0.965222806713	0.973190721058	0.989921520819	0.989338531804	0.983654686879	0.981414828065	0.992857900367	0.985263890932	0.974352531664	0.98631805008	0.961222436797	0.987865126767	0.965687483371	0.987677322554	0.992172815927	0.990221676836	0.979019159931	0.970661198934	0.985187020303	0.9916426272	0.97697910313	0.949343489769	0.967650375253	0.988328516703	0.986328533975	0.977990795259	0.986482424846	0.97609969795	0.990696336042	0.949137716595	0.982818010372	0.951396508188	0.986735035442	0.953215463224	0.977641639854	0.981996417635	0.994200125702	0.987771232521	0.987104909437	0.986675248931	0.989259291539	0.990939991654
CP2.0.sed	0.960041103305	0.997773773323	0.994253064237	0.953723212881	0.993057199211	0.964716790616	0.993701567584	0.994503103511	0.996482009263	0.991086901902	0.98751510387	0.996921529175	0.962047521468	0.968114602478	0.987294861504	0.984353232636	0.908670353471	0.996325343442	0.997455688965	0.99386016252	0.998593614496	0.988198160305	0.993311770195	0.998250650316	0.951627508151	0.968363523219	0.990372147277	0.989143892791	0.995241922368	0.984442373621	0.978993992927	0.997821350763	0.971284305947	0.968183130105	0.99572720609	0.997106041403	0.980930016996	0.938316096518	0.975012398207	0.989164920666	0.991207816456	0.991830761338	0.0	0.995955818365	0.992365987518	0.997815362932	0.998628618114	0.915104516311	0.965989408558	0.968783236266	0.977540463277	0.999135546335	0.990658967022	0.993367858125	0.995845988553	0.993136668012	0.966455412873	0.952235552297	0.979354089907	0.962340818732	0.997088032318	0.943564771173	0.990230891901	0.991841655528	0.979509127792	0.995178519685	0.994346471671	0.989561141285	0.992388690348	0.942133507515	0.958768593076	0.992229333048	0.99125268497	0.999636563486	0.994772774244	0.994300431609	0.995609778577	0.995411013567	0.996775304292	0.991779596504	0.994736987242	0.982996120257	1.0	0.949946605352	0.99241693405	0.995803921569	0.992727875097	0.999038618653	0.992406220216	0.981427227002	0.989067633271	0.924390484096	0.994423626703	0.998609058336	0.99523883393	0.965126411804	0.995026782643
IW.0.water	0.98783243955	0.991437442198	0.992214468555	0.985983527596	0.991145533073	0.988422158105	0.994457349522	0.989903483253	0.993376846565	0.986935686833	0.98821169484	0.992710212298	0.990074213994	0.992774269545	0.986583777514	0.990784532384	0.998923395445	0.986841979805	0.989596046524	0.990662827281	0.993701795472	0.989141173412	0.990321992912	0.994965976158	0.989748409084	0.988428214373	0.988639389692	0.988163565777	0.987258561754	0.968345745417	0.984060670623	0.99549314346	0.983853921106	0.98316671068	0.989001411666	0.994747844166	0.985143611508	0.993145937328	0.986847753021	0.991664442049	0.98915963397	0.989761426659	0.995955818365	0.0	0.988775986141	0.991068152031	0.990462956654	0.993745604912	0.99368292651	0.991852630824	0.987713068103	0.991171701656	0.986526172374	0.992661102687	0.992806050586	0.992063874822	0.989001291714	0.987464862677	0.991413491293	0.987583639546	0.99118702217	0.984858755399	0.986202092158	0.989387189399	0.988177343901	0.993456744785	0.983829738789	0.992030086056	0.991224782584	0.983673822561	0.989077737991	0.981467928207	0.990796152164	0.993292823843	0.990293807642	0.985513175645	0.990729798674	0.991941771896	0.990543417823	0.989644668143	0.989624541558	0.99078309717	0.992944813697	0.995222095213	0.992166966644	0.988448070973	0.992683256173	0.988807190445	0.990265810691	0.985401744025	0.987092197001	0.991455915821	0.991554695031	0.991190855827	0.99024185959	0.988237594656	0.991812321164
CP.24.water	0.976501145057	0.986869855008	0.986861174505	0.978328675849	0.987749233874	0.980944999636	0.989413999655	0.979786008221	0.990344421987	0.96502797844	0.985421216775	0.981054162951	0.991725057114	0.981996011773	0.992133125349	0.989965397735	0.99327459926	0.965707768934	0.963889639933	0.980825009066	0.992897689104	0.955983823776	0.954977683369	0.99257298727	0.98924882606	0.987723565843	0.949829761187	0.974487917753	0.978761916033	0.986563436563	0.978993407825	0.990650510509	0.982979606568	0.980129702454	0.961426538191	0.975599088859	0.981125015493	0.99246031746	0.985426579306	0.980444844507	0.975871065457	0.988601127841	0.992365987518	0.988775986141	0.0	0.95231103109	0.962786903972	0.996172824163	0.978047298083	0.976716908713	0.98307748913	0.953356113365	0.969264220797	0.984671498621	0.949233682732	0.972247723964	0.983315715759	0.985051651009	0.982646833506	0.985646342433	0.993093743077	0.997972613208	0.952816013553	0.980724419048	0.988263204071	0.987825841762	0.973946267677	0.987413543152	0.948169372176	0.995401021417	0.968250143827	0.975218992584	0.982791459736	0.945965095811	0.947207823128	0.951916984495	0.987117167476	0.986210398008	0.960007283657	0.992147907763	0.983270261525	0.987335658271	0.991793117064	0.98679214383	0.98285184773	0.964521833042	0.990629056194	0.95303955304	0.979956356639	0.972315235668	0.972134771065	0.997486567402	0.99018095251	0.953030896876	0.943017085486	0.982158341303	0.992460116978
CP.31.sed	0.988409011623	0.987896555388	0.990067604085	0.993545648119	0.989874051874	0.995116341991	0.990127389705	0.988357317139	0.978925205848	0.970087805237	0.988129883885	0.978346794871	0.998766320551	0.984740723867	0.990288063739	0.996331220083	0.997826086957	0.972292705972	0.95994457551	0.980250030629	0.995189998233	0.963379669852	0.9540084709	0.991174454841	0.998533863034	0.997563811609	0.959201504311	0.977191732696	0.978929485329	0.993426120448	0.97741901241	0.992020322818	0.983989209813	0.986517208806	0.962368505567	0.97503029487	0.98871163596	0.996376811594	0.990313097727	0.980925244548	0.982655370887	0.986150318257	0.997815362932	0.991068152031	0.95231103109	0.0	0.962168598597	1.0	0.98669117763	0.986474964449	0.986598944098	0.950312505433	0.975789008645	0.984981681622	0.950432840486	0.97662646397	0.985637975156	0.997666047339	0.98078410306	0.991509176587	0.98926309241	0.999341834636	0.953523253982	0.986494459934	0.997631846414	0.989131888711	0.970456043757	0.994271719444	0.956661436368	0.998462388998	0.972817260908	0.976514264173	0.987872549038	0.952000864908	0.951290568161	0.953930482245	0.979764613722	0.987642634504	0.959692785475	0.99389724021	0.986511838518	0.997222563639	0.991022833778	0.990415071276	0.98483280508	0.970731285894	0.98525253364	0.955235121364	0.987492292651	0.972166565456	0.978735994503	1.0	0.991485399423	0.94701853845	0.948661245438	0.99460006424	0.994926197429
T.0.sed	0.986845653338	0.985273856578	0.98983851323	0.993700703271	0.990330036369	0.996381578947	0.988109697924	0.991397759858	0.988105314891	0.94941928834	0.986959369426	0.984831490135	0.999727870696	0.988551985313	0.993241270521	0.997666149126	0.995156027943	0.942867876639	0.928663827722	0.984302254816	0.995898898687	0.951304066683	0.95451610324	0.99594692839	0.998052429621	0.996194105467	0.950097138299	0.970597682294	0.988316022389	0.989200840653	0.980850040575	0.994294167371	0.98675947863	0.992268606007	0.935865237272	0.973878791876	0.990616906515	0.996909543632	0.994260089521	0.983739912162	0.983426221353	0.986369433076	0.998628618114	0.990462956654	0.962786903972	0.962168598597	0.0	0.998589121856	0.985209689541	0.984914682927	0.978662883137	0.942926539194	0.963801964626	0.986075963514	0.951649404219	0.986829485907	0.986770473391	0.999306625578	0.981426434438	0.995890671974	0.992195416031	0.998112613487	0.944866305824	0.985578365344	0.998249989221	0.987676842833	0.951695625477	0.989551940997	0.942310299471	0.999853597065	0.971507913422	0.96687567134	0.990234939795	0.948856753773	0.94590954615	0.93166591528	0.987058595252	0.991516292286	0.935883231277	0.996782519068	0.989751094105	0.997005191539	0.991656421002	0.993733378217	0.987949775412	0.92781296645	0.989178788456	0.94495185398	0.989825043737	0.97976246564	0.973260043061	0.998108644359	0.985924369166	0.949965388323	0.947233823457	0.995184567558	0.99384035728
CP2.0.water	0.97383253657	0.99845505968	0.996926927881	0.971507328896	0.99678779336	0.969632560696	0.997826465872	0.99703780544	0.996970712779	0.989835232029	0.980782530811	0.999454341671	0.945392202231	0.98032629868	0.979807514624	0.984870716187	0.937317581842	0.997843718836	1.0	0.998944636678	0.999052943026	0.989496127091	0.994992162092	0.997054655589	0.949063703083	0.969900149516	0.995616478283	0.982306151273	0.998936790268	0.979951062063	0.983102662336	0.999017199017	0.988216431338	0.966003646991	0.99904418194	0.999055305305	0.966300756497	0.944477832128	0.959105430558	0.991469629568	0.991284531357	0.99603195134	0.915104516311	0.993745604912	0.996172824163	1.0	0.998589121856	0.0	0.960659014463	0.978822482871	0.971408764385	1.0	0.992757143806	0.990970306122	0.997382529171	0.997431246642	0.972666086803	0.957605463462	0.970604677439	0.967982254571	0.996099175015	0.918909995961	0.993840604457	0.997428298838	0.982886813895	0.997233675402	0.988202580723	0.992230709022	0.995600339769	0.918262104964	0.966307786052	0.99260791862	0.988995611808	0.999736188703	0.998006666106	0.999452079534	0.995190805165	0.998036506807	0.996430514784	0.985277834699	0.998378116301	0.985122699989	1.0	0.960034486793	0.9957735816	0.999176954733	0.996427201753	0.998509612958	0.990913832147	0.989739986302	0.989848144831	0.917819054491	0.991523939812	0.998336025583	0.998631636563	0.971330316292	0.997242367267
